PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Primacy Type,Owner Type,Primary Source,Activity Status,Deactivation Date,Season Begin Date,Season End Date,Is Wholesaler,Pop Cat 5,Pop Cat 11,Population Served Count,Is Outstanding Performer,Outstanding Performer Date,Is Source Water Protected,Source Water Protection Date,Service Connections Count,Seasonal Startup System,Org Name,Admin Name,Email Address,Phone Number,Phone Ext Number,Fax Number,Alt Phone Number,Address Line1,Address Line2,City Name,State Code,Zip Code,Country Code,First Reported Date,Last Reported Date,GW or SW,Is School Or Daycare,GW or SW Code
MA2303004,ROCKWOOD MEADOWS,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,80,,,,,63,,ROCKWOOD MEADOWS CONDOMINIUM TRUST,LAUREN  BALLARD,LAUREEN.BALLARD@FSRESIDENTIAL.COM,5085091652,,,6172211000,C/O FIRST SERVICE RESIDENTIAL,"3000 DAVENPORT AVENUE, SUITE 201",CANTON,MA,02021,US,15-SEP-2015,15-SEP-2021,Groundwater,N,GW
MA4239060,AGAWAM SPRINGS WATER COMPANY,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,"501-3,300","1,001-3,300","1,535",,,,,535,,AGAWAM SPRINGS WATER COMPANY,JAMES E KANE,DGORCZYCA@ADMAKEPEACE.COM,5082951000,,,,158 TIHONET ROAD,,WAREHAM,MA,02571,US,16-MAR-2015,15-SEP-2021,Groundwater,N,GW
MA2304017,GREEN ROOM BILLIARD CLUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,2,,RICHARD H. DOWDEN,RICK DOWDEN,THEGREENROOMBILLIARDS@GMAIL.COM,5082780188,,,,P.O. BOX 249,,UXBRIDGE,MA,01569,US,18-SEP-2017,15-SEP-2021,Groundwater,N,GW
MA2151013,YWCA CAMP WIND IN THE PINES,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,06-22,08-28,N,<=500,<=100,100,,,,,9,,"YWCA NEW ENGLAND REGIONAL COUNCIL, INC.",RICHARD BREAULT,RBREAULT2@YWCACM.ORG,5088929814,,5087540496,5087672505,1 SALEM SQUARE,,WORCESTER,MA,01608,US,16-MAR-2016,15-SEP-2021,Groundwater,Y,GW
MA2286029,WEDGEWOOD PINES COUNTRY CLUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,3,,F&S REALTY TRUST,JOE PITTORINO,joe@wedgewoodpines.com,9788971790,,,,C/O WEDGEWOOD PINES COUNTRY CLUB,215 HARVARD ROAD,STOW,MA,01775,US,14-JUN-2011,15-SEP-2021,Groundwater,N,GW
MA1237005,PUB 116,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,HILLTOP COLONIAL INN,KRISTEN PLAIUF,EASTNATIONALWATER@COMCAST.NET,4137437200,,,4137793300,C/O MARK FORTIER,500 STAFFORD HILL ROAD,CHESHIRE,MA,01225,US,14-JUN-2011,15-SEP-2021,Groundwater,N,GW
MA2179023,MENDON TWIN DRIVE IN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,03-22,12-30,N,"501-3,300","1,001-3,300","1,600",,,,,4,Not Pressurized all Year,PHAT BROTHERS LLC,EILEEN MAWN,EILEEN@PHANTOMGOURMET.COM,6177877332,,,6174388241,PO BOX 277,,ALLSTON,MA,02134,US,14-JUN-2011,15-SEP-2021,Groundwater,N,GW
MA4334094,WESTPORT SCHOOLS COMPLEX,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,"501-3,300","1,001-3,300","1,472",,,,,3,,WESTPORT SCHOOLS COMPLEX,MIKE DUARTE,mduarte@westportschools.org,5086361090,,5086361145,7743093382,17 MAIN ROAD,ATTN: MIKE DUARTE,WESTPORT,MA,02790,US,15-SEP-2021,,Groundwater,Y,GW
MA4244003,BLUEDROP WATER @ RANDOLPH DPW,Region 1,Massachusetts,Transient non-community system,State,Private,Surface water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,BLUEDROP WATER @ RANDOLPH DPW,,bd@bluedropwater.com,7819610942,,,,4 CARLINO WAY,,NORTH RANDOLPH,MA,02368,US,15-SEP-2021,,Surface water,N,SW
MA2037038,ENCLAVE AT BOXBOROUGH,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,100,,,,,50,,TOLL NORTHEAST V CORP,TED MERCHANT,tmerchant@tollbrothers.com,,,,5083661440,1140 VIRGINIA DR,,FORT WASHINGTON,PA,19034,US,15-SEP-2021,,Groundwater,N,GW
MA2179024,END ZONE SPORTS PUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,2,,END ZONE SPORTS PUB,ROY VAZ,naandroy@yahoo.com,5086343176,,,5085091129,39 MILFORD STREET,,MENDON,MA,01756,US,18-MAR-2011,15-SEP-2021,Groundwater,N,GW
MA4307002,PRIMO WATER @ WAL MART #2103,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,PRIMO WATER,MICHAEL FALCIONI,MFALCIONI@PRIMOWATER.COM,5086684144,,,7605716118,2615 TEMPLE HEIGHTS DRIVE,,OCEANSIDE,CA,92056,US,20-SEP-2013,15-SEP-2021,Groundwater,N,GW
MA1209003,PRIMO WATER @ WAL MART SUPER CTR #1984,Region 1,Massachusetts,Transient non-community system,State,Private,Surface water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,PRIMO WATER,MICHAEL  FALCIONI,MFALCIONI@PRIMOWATER.COM,4136644004,,,7605716118,2615 TEMPLE HEIGHTS DRIVE,,OCEANSIDE,CA,92056,US,20-JAN-1981,15-SEP-2021,Surface water,N,SW
MA2287031,HAMILTON ROD AND GUN CLUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,98,,,,,2,,HAMILTON ROD AND GUN CLUB,KEVIN SOUCIE,RACING69@AOL.COM,5083473389,,,5088646773,P.O. BOX 954,,STURBRIDGE,MA,01566,US,20-SEP-2013,15-SEP-2021,Groundwater,N,GW
MA3165000,MALDEN WATER DIVISION (MWRA),Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"10,001-100,000","50,001-100,000","59,450",,,,,11815,,MALDEN WATER DIVISION (MWRA),JOHN DESANTIS,JDESANTIS@CITYOFMALDEN.ORG,7813977160,,,7818582629,356 COMMERCIAL ST,,MALDEN,MA,02148,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA4334092,NOQUOCHOKE VILLAGE LLC,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,101-500,180,,,,,12,,COMMUNITY BUILDERS,RONALD ROCK,RONALD.ROCK@TCBINC.ORG,7743190688,,,,185 DARTMOUTH STREET,,BOSTON,MA,02116,US,19-DEC-2017,15-SEP-2021,Groundwater,N,GW
MA2140015,BREEZY HILL PLAZA,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,BREEZY HILL PLAZA,TEJ TANDEN DESAI,MARIARSRE@GMAIL.COM,6175157830,,,9783976330,48 GARDNER RD LLC,617 RUTLAND ST,CARLISLE,MA,01741,US,15-SEP-2008,15-SEP-2021,Groundwater,N,GW
MA2179021,DUNKIN DONUTS MENDON,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,"501-3,300","501-1,000",900,,,,,1,,FINO REALTY TRUST ATTN:  MATTHEW FINO,MATTHEW FINO,TPLACIDO@COMCAST.NET,4016419367,,,5084229790,147 ROCK MEADOW RD,,UXBRIDGE,MA,01569,US,15-SEP-2008,15-SEP-2021,Groundwater,N,GW
MA2241017,PRINCETON TOWN CAMPUS,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,40,,,,,4,,PRINCETON TOWN CAMPUS,PHIL CONNORS,bldgmaint@town.princeton.ma.us,9784642100,,,9787589368,6 TOWN HALL DRIVE,,PRINCETON,MA,01541,US,25-JUN-2019,15-SEP-2021,Groundwater,N,GW
MA4247061,THE RESERVE AT SPRING HILL,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,100,,,,,200,,THE RESERVE AT SPRING HILL,JAMES DOEHLER,RCALISE@HILBGROUP.COM,4014398161,,,4015247042,47 SPRING STREET,,REHOBOTH,MA,02769,US,25-JUN-2019,15-SEP-2021,Groundwater,N,GW
MA1341003,SWEET WOOD RETIREMENT COMMUNITY,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,101-500,200,,,,,2,,SWEET BROOK OF WILLIAMSTOWN,WILLIAM E HUFF,WHUFF@CARE-ONE.COM,4134588127,,4134588209,,1561 COLD SPRING ROAD,"ATTN: WILLIAM HUFF, WATER OPERATOR.",WILLIAMSTOWN,MA,01267,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA4334093,WEATHERLOW FARMS,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,235,,,,,1,,WEATHERLOW FARMS LLC,RYAN WAGNER,RYAN@WEATHERLOWFARMS.COM,5083320999,,,,845 SODOM ROAD,,WESTPORT,MA,02790,US,25-JUN-2019,15-SEP-2021,Groundwater,N,GW
MA4310011,PRIMO WATER @ WAL MART #2095,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,"PRIMO REFILL, LLC",MICHAEL FALCIONI,MFALCIONI@PRIMOWATER.COM,5082958890,,,7605716118,101 NORTH CHERRY STREET,,WINSTON SALEM,NC,27101,US,15-SEP-2015,15-SEP-2021,Groundwater,N,GW
MA4018003,PRIMO WATER @ WAL MART #2122 (AVON),Region 1,Massachusetts,Transient non-community system,State,Private,Ground water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,PRIMO WATER,MICHAEL FALCIONI,MFALCIONI@PRIMOWATER.COM,5084279460,,,7605716118,2615 TEMPLE HEIGHTS DRIVE,,OCEANSIDE,CA,92056,US,13-JUN-2014,15-SEP-2021,Groundwater,N,GW
MA4292002,ROCKY MOUNTAIN SPRING WATER VENDING,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water purchased,Active,,01-01,12-31,N,<=500,<=100,100,,,,,4,,ROCKY MOUNTIAN SPRING WATER,"EDWARD ROSE,III",ROCKSPRINGWATER@COMCAST.NET,7817494849,,7817401699,6176860853,743 BROAD STREET,UNIT # 1,EAST WEYMOUTH,MA,02189,US,27-AUG-2007,15-SEP-2021,Groundwater,N,GW
MA4318119,"WELLFLEET COMMERCE CENTER, LLC",Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,500,,,,,2,,"WELLFLEET COMMERCE CENTER, LLC",CHRISTOPHER OSTROM,CHRIS@WHAT.ORG,5083499600,,,5083499428,ATTN: BRUCE MACGREGOR,2357 STATE HIGHWAY ROUTE 6,WELLFLEET,MA,02667,US,27-AUG-2007,15-SEP-2021,Groundwater,N,GW
MA3144008,MICRO MECH,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,60,,,,,1,,MICRO MECH,JOHN BEAUCHER,JOHN_BEAUCHER@IBIDEN.COM,9783564019,,,,33 TURNPIKE RD,,IPSWICH,MA,01938,US,27-AUG-2007,15-SEP-2021,Groundwater,N,GW
MA1124012,HARDWICK VINEYARD AND WINERY,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,HARDWICK VINEYARD AND WINERY,JOHN SAMEK,john@hardwickwinery.com,4139677763,,,,3305 GREEENWICH RD,,HARDWICK,MA,01037,US,21-MAY-2007,15-SEP-2021,Groundwater,N,GW
MA1022004,PAPA BOBS,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,80,,,,,1,,PAPA BOBS LLC,TAMMY SCOTT,papabobs812@gmail.com,4136238711,,,4137778764,ATTN TAMMY SCOTT,PO BOX 181,BECKET,MA,01223,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA4076004,INIMA USA / AQUARIA LLC,Region 1,Massachusetts,Community water system,State,Private,Surface water,Active,,,,Y,"10,001-100,000","50,001-100,000","93,810",,,,,1,,INIMA USA / AQUARIA LLC,LINDA  L  CORREIA,linda.correia@inima.com,5088800099,,5088808870,,PO BOX 1000,,NORTH DIGHTON,MA,02764,US,12-JUN-2008,15-SEP-2021,Surface water,N,SW
MA2110006,LAUREL HILL CONDOMINIUMS,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,64,,,,,2,,LAUREL HILL CONDOMINIUM TRUST,DALE ROBERSTON,LAURELHILLCONDO@GMAIL.COM,8003406041,,9783659488,5083533769,GENERAL TRUSTEE MAILBOX,168 UPTON STREET,GRAFTON,MA,01519,US,15-SEP-2008,15-SEP-2021,Groundwater,N,GW
MA1306008,WALES SENIOR CENTER,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,WALES SELECT BOARD,CHERI FISHER,BUTCOA@TOWNOFWALES.NET,4132459683,,,,TOWN HALL,,WALES,MA,01081,US,15-SEP-2008,15-SEP-2021,Groundwater,N,GW
MA3335008,"HALE RESERVATION, INC.",Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,"501-3,300","1,001-3,300","3,000",,,,,9,,"HALE RESERVATION, INC.",TYLER SIMPSON,TSIMPSON@HALE1918.ORG,7813261770,,7813260676,,80 CARBY ST,,WESTWOOD,MA,02090,US,15-SEP-2008,15-SEP-2021,Groundwater,N,GW
MA2153003,PRIMO WATER @WAL MART #2964 (LEOMINSTER),Region 1,Massachusetts,Transient non-community system,State,Private,Surface water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,PRIMO WATER,MICHAEL FALCIONI,MFALCIONI@PRIMOWATER.COM,9784661313,,,7605716118,2615 TEMPLE HEIGHTS DRIVE,,OCEANSIDE,CA,92056,US,15-SEP-2008,15-SEP-2021,Surface water,N,SW
MA2125021,AYER ROAD PROPERTIES LLC,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,101-500,150,,,,,4,,AYER ROAD PROPERTIES LLC,LOUIS D RUSSO,lou@ldrusso.com,9784563500,,,,198 AYER RD,,HARVARD,MA,01451,US,15-JUN-2012,15-SEP-2021,Groundwater,N,GW
MA2179027,MENDON TOWN HALL CAMPUS,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,3,,MENDON TOWN HALL CAMPUS,DANIEL BYER,DBYER@MENDONMA.GOV,5084732547,,,,20 MAIN STREET,,MENDON,MA,01756,US,15-JUN-2012,15-SEP-2021,Groundwater,N,GW
MA2179028,MENDON SENIOR CENTER,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,MENDON WATER DEPARTMENT,DANIEL BYER,DBYER@MENDONMA.GOV,5084732547,,,,20 MAIN STREET,,MENDON,MA,01756,US,15-JUN-2012,15-SEP-2021,Groundwater,N,GW
MA4052072,NORTH CARVER WATER DISTRICT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,<=500,<=100,100,,,,,47,,NORTH CARVER WATER DISTRICT,DAVID SIEDENTOPF,DSIEDENTOPF@CARVERMA.ORG,5088663450,,5087898845,5088663400,C/O CARVER TOWN HALL,108 MAIN STREET,CARVER,MA,02330,US,14-JUN-2011,15-SEP-2021,Groundwater,N,GW
MA2235009,"RED APPLE FARM, LLC",Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,125,,,,,2,,"RED APPLE FARM, LLC",ALBERT ROSE,AL@REDAPPLEFARM.COM,9782496763,,,9787906763,455 HIGHLAND AVE.,,PHILLIPSTON,MA,01331,US,14-SEP-2010,15-SEP-2021,Groundwater,N,GW
MA4052074,PINE RIDGE CONDOMINIUMS AT SAMPSONS POND,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,87,,,,,9,,PINE RIDGE CONDOMINIUM AT SAMPSON'S POND,CHRIS YULE,OFFICE@BRISTOLSOUTH.NET,5088232300,,,,"C/O CHRIS YULE, BRISTOL SOUTH, INC.",P O BOX 77,RAYNHAM,MA,02767,US,13-JUN-2014,15-SEP-2021,Groundwater,N,GW
MA1024013,COLD SPRING COUNTRY CLUB,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,04-01,12-31,N,<=500,<=100,75,,,,,1,Not Pressurized all Year,COLD SPRING COUNTRY CLUB,WILLIE GUO,EASTNATIONALWATER@COMCAST.NET,4133234888,,4133234887,,336 CHAUNCEY WALKER STREET,,BELCHERTOWN,MA,01007,US,09-AUG-2000,15-SEP-2021,Groundwater,N,GW
MA3164005,POCAHONTAS SPRING WATER (VND),Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,"BOSTON CLEAR WATER COMPANY, LLC",PAUL MARCHIONDA,PAUL@MARCHIONDA.COM,9782655910,,,7814386121,450 WILDWOOD AVENUE,,WOBURN,MA,01801,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2188006,GEORGES VARIETY,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,150,,,,,1,,GEORGE'S VARIETY,GEORGE KHOURY,jkhoury@charter.net,5088837100,,,,P.O. BOX 632,,MILLVILLE,MA,01529,US,15-JUN-2012,15-SEP-2021,Groundwater,N,GW
MA2012012,ASHBY LEGION/GRANGE/CHURCH,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,3,,TOWN OF ASHBY,MIKE BUSSELL,FCHIEF@ASHBYMA.GOV,9783862424,,,5083314807,BOARD OF SELECTMEN,895 MAIN STREET,ASHBY,MA,01431,US,14-MAR-2012,15-SEP-2021,Groundwater,N,GW
MA2162008,STILLMAN DAIRY,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,STILLMAN DAIRY,COLLEEN & GARTH STILLMAN,GWSTILLMAN@GMAIL.COM,9785825533,,,,991 LANCASTER AVE,,LUNENBURG,MA,01462,US,04-AUG-2001,15-SEP-2021,Groundwater,N,GW
MA3333002,THE RIVERS SCHOOL,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,2,,THE RIVERS SCHOOL,BEN MCGOVERN,b.mcgovern@rivers.org,6178751074,,,,333 WINTER STREET,,WESTON,MA,02493,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA2012014,873 MAIN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,80,,,,,1,,DLR REALTY TRUST,MIKE BUSSELL,MIKEBUSSELL24@YAHOO.COM,9783377534,,,5083314807,66 NEW IPSWICH ROAD,,ASHBY,MA,01431,US,17-MAR-2014,15-SEP-2021,Groundwater,N,GW
MA4095009,PRIMO WATER @ WAL MART #3560  FALL RIVER,Region 1,Massachusetts,Transient non-community system,State,Private,Surface water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,PRIMO WATER,MICHAEL FALCIONI,MFALCIONI@PRIMOWATER.COM,5087302677,,,7605716118,2615 TEMPLE HEIGHTS DRIVE,,OCEANSIDE,CA,92056,US,17-MAR-2014,15-SEP-2021,Surface water,N,SW
MA2054075,LFB USA 92 (RABBIT),Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,26,,,,,1,,LFB USA INC.,ROBERT FLETCHER,ROBERT.FLETCHER@LFB-USA.COM,5083310271,,,,ATTN:  MR.  ROBERT FLETCHER,175 CROSSING BLVD SUITE 420,FRAMINGHAM,MA,01702,US,15-DEC-2016,15-SEP-2021,Groundwater,N,GW
MA2321002,HOLY CROSS CONTEMPLATIVE CENTER,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,60,,,,,1,,TRUSTEES OF COLLEGE OF THE HOLY CROSS,JOHN CANNON,JCANNON@HOLYCROSS.EDU,5087933025,,,,ATTN: ALLEN MORAIS,ONE COLLEGE STREET,WORCESTER,MA,01610,US,15-DEC-2016,15-SEP-2021,Groundwater,N,GW
MA4334042,"COMPTON CLAMBAKES, LLC",Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,85,,,,,1,,"COMPTON CLANBAKES, LLC",RANDY A CLARKSON,RCLARKSON4855@GMAIL.COM,4016354114,,,5084006681,P O BOX 985,,LITTLE COMPTON,RI,02837,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA2179025,HIDE A WAY PIZZA,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,,KENNETH LAPLANTE,PAPISNATION@YAHOO.COM,5084780600,,,,11 UXBRIDGE ROAD,,MENDON,MA,01756,US,14-JUN-2011,15-SEP-2021,Groundwater,N,GW
MA4285007,BISHOPS LANDING CONDOMINIUMS,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,64,,,,,8,,GARY OWENS,GARY OWENS,gary@janekpm.com,7813414018,,,5085283500,JANEK PROPERTY MANAGEMENT,76 EMMONS STREET,FRANKLIN,MA,02038,US,15-DEC-2011,15-SEP-2021,Groundwater,N,GW
MA4336007,SOUTHFIELD REDEVELOPEMENT AUTHORITY,Region 1,Massachusetts,Community water system,State,Local government,Surface water purchased,Active,,,,N,"501-3,300","1,001-3,300","1,800",,,,,200,,SOUTHFIELD REDEVELOPEMENT AUTHORITY,JIM YOUNG,young@southfieldra.com,7816822188,,7816822189,7816822187,223 SHEA MEMORIAL DRIVE,,WEYMOUTH,MA,02190,US,15-DEC-2011,15-SEP-2021,Surface water,N,SW
MA4218006,BLUEDROP WATER VENDING NORTON TOWN HALL,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,BLUEDROP LLC,BRENDAN D DICKINSON,INFO@BLUEDROPWATER.COM,8776627873,,,,1 KELLAWAY DRIVE,,NORTH RANDOLPH,MA,02368,US,26-MAR-2018,15-SEP-2021,Groundwater,N,GW
MA2286033,REGENCY AT STOW CONDOMINIUMS,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,101-500,132,,,,,66,,REGENCY AT STOW CONDOMINIUM TRUST,CHERI GILLIS,CGILLIS@THEDARTMOUTHGROUP.COM,7815337265,,,,C/O DARTMOUTH GROUP,"4 PRESTON COURT, SUITE 101",BEDFORD,MA,01730,US,26-MAR-2018,15-SEP-2021,Groundwater,N,GW
MA1111044,SOMETHING SPECIAL CATERING SERVICE INC,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,SOMETHING SPECIAL CATERING SERVICE INC,LAURIE BERNIER,EASTNATIONALWATER@COMCAST.NET,4134672433,,,,181 WEST STATE STREET,,GRANBY,MA,01033,US,16-SEP-2020,15-SEP-2021,Groundwater,N,GW
MA1192006,MONTAGUE RETREAT CENTER,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,3,,MONTAGUE RETREAT CENTER,WILLIAM JACOBSON,BILL@MONTAGUERETREATCENTER.COM,4135222647,,,,C/O WILLIAM JACOBSON,8 CHURCH STREET,SHELBURNE FALLS,MA,01370,US,08-APR-2003,15-SEP-2021,Groundwater,N,GW
MA2179029,MENDON MEMORIAL FIELD,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,04-27,11-09,N,<=500,<=100,100,,,,,4,Not Pressurized all Year,TOWN OF MENDON WATER DEPARTMENT,DANIEL BYER,DBYER@MENDONMA.GOV,5084732547,,,,20 MAIN STREET,,MENDON,MA,01756,US,15-JUN-2012,15-SEP-2021,Groundwater,N,GW
MA4334024,TEN COUSINS,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,150,,,,,1,,MAIN ROAD REALTY,RANDY A CLARKSON,RCLARKSON4855@GMAIL.COM,5086364622,,,5084006681,P O BOX 248,,WESTPORT,MA,02790,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA4173001,MATTAPOISETT RIVER VALLEY W.D.,Region 1,Massachusetts,Community water system,State,Local government,Ground water purchased,Active,,,,Y,"10,001-100,000","10,001-50,000","29,600",,,,,1,,MATTAPOISETT RIVER VALLEY W.D.,HENRI H RENAULD,hrenauld@mattapoisett.net,5087584161,,5087584162,,P.O. BOX 1055,,MATTAPOISETT,MA,02739,US,12-MAR-2008,15-SEP-2021,Groundwater,N,GW
MA4300040,STONES THROW CONDOS,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,80,,,,,27,,STONES THROW CONDOMINIUMS,MIKE CORREA,crrsurf@aol.com,9787901736,,5083622592,,C/O MYHRUM PROPERTY MANAGEMENT,PO BOX 1007,NORTH TRURO,MA,02652,US,19-JUN-1995,15-SEP-2021,Groundwater,N,GW
MA1191012,SILVER BELL FARM LLC,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,SILVER BELL FARM LLC,MICHAEL MOORE,INFO@SILVERBELLFARM.COM,4139778447,,,,305 SILVER STREET,,MONSON,MA,01057,US,16-JUN-2017,15-SEP-2021,Groundwater,N,GW
MA4240007,FIRST CONGREGATIONAL CHURCH,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,55,,,,,1,,FIRST CONGREGATIONAL CHURCH OF PLYMPTON,MICHAEL MATERN,MMATERN77@HOTMAIL.COM,7815855764,,,5089449102,P.O. BOX 147,,PLYMPTON,MA,02367,US,12-MAR-2008,15-SEP-2021,Groundwater,Y,GW
MA4145007,SACRED HEART EARLY CHILDHOOD CENTER,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,300,,,,,1,,SACRED HEART EARLY CHILDHOOD CENTER,SR. LYDIA STEELE,LSTEELE@SACREDHEARTKINGSTON.COM,7815852114,,7815856993,,251 BISHOPS HWY,,KINGSTON,MA,02364,US,12-MAR-2008,15-SEP-2021,Groundwater,Y,GW
MA1329009,LIBERTY MANOR INC,Region 1,Massachusetts,Community water system,State,Private,Surface water purchased,Active,,,,N,<=500,101-500,500,,,,,250,,LIBERTY MANOR INC,KRISTEN ALLARD,LIBERTYMANOR55@YAHOO.COM,4135795053,,,,30 CLINTON AVENUE,,WESTFIELD,MA,01085,US,18-SEP-2019,15-SEP-2021,Surface water,N,SW
